Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,product_3_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,c_1,c_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-1_n-3,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-2_n-3,alpha_k-3_n-1,alpha_k-3_n-2,alpha_k-3_n-3,beta_k-1_n-1,beta_k-1_n-2,beta_k-1_n-3,beta_k-2_n-1,beta_k-2_n-2,beta_k-2_n-3,beta_k-3_n-1,beta_k-3_n-2,beta_k-3_n-3,theta_k-1_n-1,theta_k-1_n-2,theta_k-1_n-3,theta_k-2_n-1,theta_k-2_n-2,theta_k-2_n-3,theta_k-3_n-1,theta_k-3_n-2,theta_k-3_n-3
4.0,0.0,777,0.0,0.0,0.0,5283.0,2174.0,0.5389008963366474,5.735778069038044,9.705357142857142,23.584821428571427,9.705357142857142,0.5389008963366474,0.0,0.0,0.4610991036633526,183.0,65.0,372.0,1.0,1.0,1.0,1.0,1.0,1.0,219.0,337.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4733124199964874,0.15905916181622634,0.9108475447690421,0.2905178273869219,0.2968334429493708,0.36597402007440577,0.37758940008263264,0.21427946623541738,0.03677055899640622
4.0,0.0,778,0.0,0.0,0.0,5283.0,2174.0,0.5505091415593194,5.73702285306779,9.748878923766817,23.690582959641254,9.748878923766815,0.5505091415593194,0.0,0.0,0.4494908584406807,183.0,65.0,372.0,1.0,1.0,1.0,1.0,1.0,1.0,219.0,337.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4444569788434736,0.15495625611999284,0.911481018338093,0.7102261702355281,0.8756862199040677,0.2856771434733742,0.22729014158054087,0.8049042813046481,0.06478833192934211
1.0,15.0,779,1.0,0.0,1.0,5283.0,2174.0,0.5405218937481011,5.765570955706007,9.792792792792795,23.7972972972973,9.792792792792794,0.5405218937481011,0.0,0.0,0.45947810625189894,183.0,65.0,372.0,1.0,1.0,1.0,1.0,1.0,1.0,219.0,337.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45553837312523204,0.1515584987770979,0.9383649467355247,0.4527299588085911,0.626780829407656,0.24275274712336234,0.44537442801566834,0.6260464532857792,0.02756053030359129
1.0,8.0,780,0.0,0.0,1.0,5269.0,2152.0,0.5491036985577193,5.744273297559676,9.737556561085972,23.84162895927602,9.737556561085972,0.5491036985577193,0.0,0.0,0.45089630144228066,184.0,65.0,373.0,1.0,1.0,1.0,1.0,1.0,1.0,219.0,338.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44965439854455846,0.121633391882801,0.9405428679903054,0.09706280638208918,0.6685040220203444,0.2257982008600086,0.46075343972898014,0.4820835441269777,0.6312758916988875
1.0,15.0,781,1.0,0.0,1.0,5262.0,2139.0,0.56316515160569,5.7048238483040405,9.722727272727273,23.918181818181818,9.722727272727273,0.56316515160569,0.0,0.0,0.43683484839430997,184.0,65.0,374.0,1.0,1.0,1.0,1.0,1.0,1.0,220.0,339.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.41579120447713924,0.13401520187767493,0.9164715516946225,0.4040814493392277,0.3408001112580933,0.7726872205763113,0.31927828607468706,0.06773323443991935,0.373103938545889
1.0,19.0,782,1.0,1.0,1.0,5248.0,2117.0,0.5420551200234242,5.700507096826692,9.666666666666666,23.963470319634702,9.666666666666666,0.5420551200234242,0.0,0.0,0.45794487997657585,185.0,65.0,375.0,1.0,1.0,1.0,1.0,1.0,1.0,220.0,340.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4581450855536259,0.15791484740488812,0.9088523696185459,0.09802419603927022,0.5882357893067778,0.19498361342447076,0.17514504493290803,0.3252773929695872,0.7916418689551076
1.0,15.0,783,1.0,0.0,1.0,5228.0,2083.0,0.5304509074243451,5.620402834699927,9.555045871559635,23.98165137614679,9.555045871559633,0.5304509074243451,0.0,0.0,0.469549092575655,186.0,66.0,376.0,1.0,1.0,1.0,1.0,1.0,1.0,220.0,340.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.450975834690144,0.16283611521950406,0.9230959685385535,0.6193925440812023,0.3362068781551741,0.1432468387226655,0.3400218673363473,0.019515614495943363,0.9296071351346209
4.0,0.0,784,0.0,0.0,0.0,5214.0,2061.0,0.5283339472443548,5.601483786570584,9.497695852534562,24.027649769585253,9.497695852534562,0.5283339472443548,0.0,0.0,0.4716660527556452,187.0,66.0,377.0,1.0,1.0,1.0,1.0,1.0,1.0,220.0,341.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4603206162163024,0.14961054252913236,0.926036803693703,0.7766495704063343,0.8393975943483664,0.02399500753856175,0.0736384363166829,0.46649912686210443,0.13550030528084225
1.0,8.0,785,0.0,0.0,1.0,5214.0,2061.0,0.5200369290985998,5.634459918602063,9.541666666666666,24.13888888888889,9.541666666666666,0.5200369290985998,0.0,0.0,0.4799630709014002,187.0,66.0,377.0,1.0,1.0,1.0,1.0,1.0,1.0,220.0,341.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4794535552468571,0.16826601532490051,0.9241370584788496,0.7566696587442732,0.3188228093021403,0.4268209125533785,0.38680766126232247,0.4224091978496924,0.4254644571432835
4.0,0.0,786,0.0,0.0,0.0,5207.0,2048.0,0.5072079523295242,5.63283520236072,9.525581395348837,24.218604651162792,9.525581395348837,0.5072079523295242,0.0,0.0,0.4927920476704758,187.0,66.0,378.0,1.0,1.0,1.0,1.0,1.0,1.0,221.0,342.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5012832774409178,0.18774296465841395,0.9243046836710931,0.19637321578491657,0.8316351370777134,0.3625135234467863,0.3380195318192797,0.01208119671854318,0.14804064992011717
1.0,8.0,787,0.0,0.0,1.0,5207.0,2048.0,0.5142619432463116,5.626704565060277,9.570093457943925,24.33177570093458,9.570093457943925,0.5142619432463116,0.0,0.0,0.4857380567536884,187.0,66.0,378.0,1.0,1.0,1.0,1.0,1.0,1.0,221.0,342.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4670502905954851,0.18431209629109496,0.9380136491426931,0.7997919060990234,0.9271098484295683,0.38166316698850355,0.27217336597139813,0.4938605818898017,0.5459122037128836
1.0,15.0,788,1.0,0.0,1.0,5200.0,2035.0,0.5358746197417741,5.628792927023811,9.553990610328638,24.413145539906104,9.553990610328638,0.5358746197417741,0.0,0.0,0.4641253802582259,187.0,66.0,379.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,343.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44990062372490136,0.14125049739385914,0.9295898649915315,0.4931201236829906,0.5230168474619511,0.6474626840059698,0.9581618097678489,0.33079427595709954,0.17183292732464966
1.0,15.0,789,1.0,0.0,1.0,5186.0,2013.0,0.5301433359704786,5.5891835838480475,9.495283018867925,24.462264150943398,9.495283018867925,0.5301433359704786,0.0,0.0,0.4698566640295214,188.0,66.0,380.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,344.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4496262044102209,0.15148480163720862,0.9266408455365983,0.31025443095041955,0.5627994010923061,0.7970690441378291,0.004748963744317017,0.4007711259157338,0.14969223979145127
4.0,0.0,790,0.0,0.0,0.0,5172.0,1991.0,0.5302738188542803,5.50620230590442,9.436018957345972,24.511848341232227,9.436018957345972,0.5302738188542803,0.0,0.0,0.46972618114571973,189.0,66.0,381.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,345.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.41252767111104327,0.18750570072161493,0.9101383466188318,0.20702179887615943,0.13909633376013542,0.5569493540153924,0.672779028134878,0.11635161842945671,0.1296527333619349
4.0,0.0,791,0.0,0.0,0.0,5172.0,1991.0,0.5170735039617124,5.6269870344553,9.480952380952381,24.62857142857143,9.480952380952381,0.5170735039617124,0.0,0.0,0.48292649603828763,189.0,66.0,381.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,345.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4981917059589803,0.13817625692792948,0.9379962984329686,0.4288084302683412,0.008741604679193455,0.012764854335670199,0.43147749144157094,0.11786110059878341,0.26693838009885884
1.0,15.0,792,1.0,0.0,1.0,5172.0,1991.0,0.5351564954738511,5.587773515797816,9.526315789473685,24.74641148325359,9.526315789473685,0.5351564954738511,0.0,0.0,0.46484350452614887,189.0,66.0,381.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,345.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4349377112271192,0.17453697556892395,0.9070851980288679,0.9247458289741725,0.5794072360183682,0.5797319524508476,0.7986490805529144,0.06964614723302807,0.4549416977455886
1.0,15.0,793,1.0,0.0,1.0,5158.0,1969.0,0.5323425670729358,5.559922363430864,9.466346153846153,24.798076923076923,9.466346153846153,0.5323425670729358,0.0,0.0,0.4676574329270642,190.0,66.0,382.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,346.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43369467500374875,0.1408579754955141,0.9376065729126606,0.13362208045243407,0.23284377376553103,0.6841196906518273,0.4376028421838455,0.6421689275773386,0.15519497179603586
4.0,0.0,794,0.0,0.0,0.0,5144.0,1947.0,0.531921012297201,5.579199994974632,9.405797101449275,24.85024154589372,9.405797101449275,0.531921012297201,0.0,0.0,0.468078987702799,191.0,66.0,383.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,347.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4757145306219242,0.12413224824647454,0.9162828761559824,0.8345309153357665,0.3973422114794195,0.6890342599469973,0.24845035585548023,0.24876440372259287,0.18487317434558237
1.0,15.0,795,1.0,0.0,1.0,5144.0,1947.0,0.516224781407309,5.58743642497103,9.451456310679612,24.97087378640777,9.451456310679612,0.516224781407309,0.0,0.0,0.483775218592691,191.0,66.0,383.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,347.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.48225047368242263,0.15952699225154685,0.927247837959514,0.07814014345628442,0.5310216959912822,0.22076466601335692,0.29097750374988535,0.31653946770590197,0.7026537878419001
1.0,12.0,796,0.0,1.0,1.0,5130.0,1925.0,0.5222364660794847,5.5549446203946635,9.390243902439025,25.024390243902438,9.390243902439025,0.5222364660794847,0.0,0.0,0.4777635339205153,192.0,66.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,222.0,348.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47314728344627494,0.13917088874663364,0.9271116507328613,0.974273943052923,0.5013303249537993,0.3388761003283222,0.5701663137197476,0.771570356004615,0.13981946905853826
1.0,15.0,797,1.0,0.0,1.0,5117.0,1900.0,0.5152082452153832,5.478216327015646,9.313725490196079,25.083333333333332,9.313725490196079,0.5152082452153832,0.0,0.0,0.4847917547846168,192.0,67.0,385.0,1.0,1.0,1.0,1.0,1.0,1.0,223.0,348.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.452125145804381,0.1622473593543259,0.9278076454255072,0.021451560688172853,0.6176622163301743,0.08585256569171654,0.3253601543408655,0.5126082667249527,0.4124775166318237
1.0,8.0,798,0.0,0.0,1.0,5103.0,1878.0,0.5017272072967554,5.462125084840631,9.251231527093596,25.137931034482758,9.251231527093596,0.5017272072967554,0.0,0.0,0.49827279270324465,193.0,67.0,386.0,1.0,1.0,1.0,1.0,1.0,1.0,223.0,349.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4827070535429456,0.17680189309044908,0.9209832081751574,0.6923345144450057,0.5303626373136422,0.16995950490991044,0.35369206460490865,0.04661153119186912,0.20190962926014483
4.0,0.0,799,0.0,0.0,0.0,5096.0,1865.0,0.5073655923552315,5.452276784959281,9.232673267326733,25.22772277227723,9.232673267326733,0.5073655923552315,0.0,0.0,0.4926344076447685,193.0,67.0,387.0,1.0,1.0,1.0,1.0,1.0,1.0,224.0,350.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.476741719792002,0.17141496402699982,0.9115095391695948,0.357778891752265,0.8968414539507058,0.8375267853253563,0.028516122477881,0.007845782281535025,0.3298864228577397
1.0,19.0,800,1.0,1.0,1.0,5096.0,1865.0,0.5083589955483088,5.4546320765554865,9.278606965174129,25.35323383084577,9.278606965174129,0.5083589955483088,0.0,0.0,0.49164100445169123,193.0,67.0,387.0,1.0,1.0,1.0,1.0,1.0,1.0,224.0,350.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45771463862372214,0.18201234302841804,0.9191150787846748,0.9464719593165626,0.3836747280275284,0.4025590023207771,0.0824414723283014,0.45587001588586723,0.060928489963635764
4.0,0.0,801,0.0,0.0,0.0,5076.0,1831.0,0.49561752480785953,5.4132667504569625,9.155,25.38,9.155,0.49561752480785953,0.0,0.0,0.5043824751921404,194.0,68.0,388.0,1.0,1.0,1.0,1.0,1.0,1.0,224.0,350.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.490031198017908,0.1724574571845961,0.922471928105935,0.16065950003718604,0.23273481593256262,0.7328497285588562,0.24186983888118194,0.2533804326774889,0.11032401860811769
1.0,8.0,802,0.0,0.0,1.0,5076.0,1831.0,0.5064817287084629,5.428036827578385,9.201005025125628,25.507537688442213,9.201005025125628,0.5064817287084629,0.0,0.0,0.49351827129153714,194.0,68.0,388.0,1.0,1.0,1.0,1.0,1.0,1.0,224.0,350.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46830507712131214,0.15920924375297563,0.9262502047421703,0.7124676755008541,0.8012007967061842,0.3287687167405883,0.49080448139679445,0.4051946358181521,0.6357952583694952
4.0,0.0,803,0.0,0.0,0.0,5069.0,1818.0,0.5144296776931832,5.422164970853934,9.181818181818182,25.6010101010101,9.181818181818182,0.5144296776931832,0.0,0.0,0.48557032230681685,194.0,68.0,389.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,351.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4619669602183743,0.14215388265659173,0.9219222922095063,0.8709112560185075,0.972247865930502,0.362630953554581,0.16850754411081362,0.5336856577924322,0.25305516912992543
1.0,8.0,804,0.0,0.0,1.0,5069.0,1818.0,0.5139523724584246,5.443443126114456,9.228426395939087,25.730964467005077,9.228426395939087,0.5139523724584246,0.0,0.0,0.4860476275415754,194.0,68.0,389.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,351.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46317735004150595,0.16203021288240954,0.9109878497807868,0.8873260775030056,0.39511370141252883,0.03862902795216523,0.6255223119706531,0.7050707592286706,0.6473282326360346
4.0,0.0,805,0.0,0.0,0.0,5062.0,1805.0,0.5034682869868776,5.41791221974781,9.209183673469388,25.8265306122449,9.209183673469388,0.5034682869868776,0.0,0.0,0.4965317130131224,194.0,68.0,390.0,1.0,1.0,1.0,1.0,1.0,1.0,226.0,352.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46199578864464363,0.18016138061552825,0.9208914175719792,0.5517808843508815,0.4697201800053479,0.6380919660266123,0.13268021034583177,0.71076555512104,0.04638520189875302
4.0,0.0,806,0.0,0.0,0.0,5062.0,1805.0,0.5223302695017451,5.444463589879775,9.256410256410257,25.95897435897436,9.256410256410257,0.5223302695017451,0.0,0.0,0.4776697304982549,194.0,68.0,390.0,1.0,1.0,1.0,1.0,1.0,1.0,226.0,352.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43873270398212394,0.1382967680372337,0.9317860637533052,0.5597348540242286,0.5559335785558652,0.3893104665222102,0.08701440100970602,0.46361738056044327,0.34642963516469377
1.0,0.0,807,0.0,0.0,0.0,5062.0,1805.0,0.5161079534851312,5.477400817430802,9.304123711340209,26.09278350515464,9.304123711340207,0.5161079534851312,0.0,0.0,0.4838920465148689,194.0,68.0,390.0,1.0,1.0,1.0,1.0,1.0,1.0,226.0,352.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45492698828725453,0.16043658531406735,0.92368415513032,0.7071266137332555,0.09956611792893971,0.7452507312235747,0.1470813925484184,0.5246922414913844,0.7540467605443649
4.0,0.0,808,0.0,0.0,0.0,5062.0,1805.0,0.5147092112954668,5.556211786786393,9.35233160621762,26.2279792746114,9.352331606217616,0.5147092112954668,0.0,0.0,0.48529078870453324,194.0,68.0,390.0,1.0,1.0,1.0,1.0,1.0,1.0,227.0,353.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49884642392104156,0.13757664508012452,0.9253530145430764,0.8413120333272184,0.9881948322665844,0.36677709913284323,0.05572738675567226,0.09430589267972678,0.16908134427746474
4.0,0.0,809,0.0,0.0,0.0,5062.0,1805.0,0.5261348836997697,5.539808638923094,9.401041666666666,26.364583333333332,9.401041666666666,0.5261348836997697,0.0,0.0,0.4738651163002303,194.0,68.0,390.0,1.0,1.0,1.0,1.0,1.0,1.0,227.0,353.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4501191321716711,0.13330989728979792,0.9397946044207925,0.03097424765286628,0.8015410273962718,0.629759159537944,0.6491532981149822,0.10114960484048674,0.15375647223291258
4.0,0.0,810,0.0,0.0,0.0,5062.0,1805.0,0.5098155739232682,5.589101266990571,9.450261780104713,26.50261780104712,9.450261780104713,0.5098155739232682,0.0,0.0,0.49018442607673185,194.0,68.0,390.0,1.0,1.0,1.0,1.0,1.0,1.0,227.0,353.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4936294107985138,0.17653276200326837,0.921197725295206,0.5460521729406093,0.10573563492233815,0.4871849158051891,0.30285984947553285,0.2764367030939322,0.20056196324932857
1.0,8.0,811,0.0,0.0,1.0,5062.0,1805.0,0.5274377887967563,5.625801892216193,9.5,26.642105263157895,9.5,0.5274377887967563,0.0,0.0,0.4725622112032437,194.0,68.0,390.0,1.0,1.0,1.0,1.0,1.0,1.0,227.0,353.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47733526735092996,0.1308166359201754,0.93429121930219,0.27843557635595345,0.6130011411934106,0.1270808259828478,0.6332409302610555,0.6190324645436694,0.1464946299001725
4.0,0.0,812,0.0,0.0,0.0,5055.0,1792.0,0.5297162556621104,5.574045255869082,9.481481481481481,26.746031746031747,9.481481481481481,0.5297162556621104,0.0,0.0,0.47028374433788955,194.0,68.0,391.0,1.0,1.0,1.0,1.0,1.0,1.0,228.0,354.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4429460921118169,0.15026375266293865,0.9314992660962417,0.27214932887529525,0.8986498655619136,0.27608826262075253,0.34579156123557403,0.23505795592171264,0.19138531343684645
1.0,12.0,813,0.0,1.0,1.0,5055.0,1792.0,0.5256952155264075,5.597646351862961,9.53191489361702,26.888297872340427,9.53191489361702,0.5256952155264075,0.0,0.0,0.4743047844735925,194.0,68.0,391.0,1.0,1.0,1.0,1.0,1.0,1.0,228.0,354.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4458212478144136,0.16367291053274002,0.9350424177561456,0.6624510882557442,0.8822399396378532,0.9409739386322333,0.4480074165697454,0.6286761240938396,0.6283613668703467
1.0,15.0,814,1.0,0.0,1.0,5042.0,1767.0,0.5348468980835095,5.548769819000956,9.449197860962567,26.962566844919785,9.449197860962567,0.5348468980835095,0.0,0.0,0.4651531019164905,194.0,69.0,392.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,354.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.432186331660077,0.1504093695362774,0.9209629604134372,0.7605163494415975,0.23075408608977227,0.14682859297358,0.37166774940488445,0.04012170803831464,0.4849015590167992
4.0,0.0,815,0.0,0.0,0.0,5028.0,1745.0,0.5177744203234959,5.508647001240862,9.381720430107526,27.032258064516128,9.381720430107526,0.5177744203234959,0.0,0.0,0.48222557967650415,195.0,69.0,393.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,355.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44479956599431253,0.163583284880348,0.9348557328450823,0.63194646932261,0.025932116721277754,0.1627202583875539,0.8297442759065634,0.8378266455453247,0.2417431288461176
4.0,0.0,816,0.0,0.0,0.0,5028.0,1745.0,0.5247291546550106,5.5460426744787,9.432432432432432,27.17837837837838,9.432432432432432,0.5247291546550106,0.0,0.0,0.4752708453449894,195.0,69.0,393.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,355.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4486430221758714,0.16520342596421722,0.919660254062259,0.9227522705896698,0.42974824613951235,0.4180652536963988,0.9423527649446777,0.31131887545071857,0.7984626528850284
1.0,15.0,817,1.0,0.0,1.0,5028.0,1745.0,0.5207976148740234,5.5619827340647685,9.483695652173912,27.32608695652174,9.483695652173912,0.5207976148740234,0.0,0.0,0.47920238512597657,195.0,69.0,393.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,355.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44263077163209136,0.17111043103512688,0.9363801817609677,0.9976753414379129,0.5029317618544006,0.46032336954004516,0.45275544034056636,0.004851340314889661,0.6776956495937806
1.0,15.0,818,1.0,0.0,1.0,5014.0,1723.0,0.5006455121038297,5.524211933806613,9.415300546448087,27.398907103825138,9.415300546448087,0.5006455121038297,0.0,0.0,0.4993544878961703,196.0,69.0,394.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,356.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.461399275714352,0.18651854422169434,0.9550388972511901,0.44853599080648987,0.6239421670202558,0.14046890202145393,0.3751250628990259,0.2750252656561523,0.6056268971949885
4.0,0.0,819,0.0,0.0,0.0,5000.0,1701.0,0.5231346084258348,5.515335695702787,9.346153846153847,27.47252747252747,9.346153846153847,0.5231346084258348,0.0,0.0,0.4768653915741652,197.0,69.0,395.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,357.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45754233034681724,0.13562068957738116,0.9323344284145999,0.9614308954642052,0.7719109094896254,0.7836342029692751,0.6567381960678833,0.06138583496986022,0.06526023307675781
4.0,0.0,820,0.0,0.0,0.0,5000.0,1701.0,0.5255674261255799,5.5243259939379,9.397790055248615,27.624309392265193,9.397790055248619,0.5255674261255799,0.0,0.0,0.47443257387442006,197.0,69.0,395.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,357.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44443472447619625,0.161268259324509,0.9189303550803711,0.4392725178502202,0.8044003208014411,0.6888769581901013,0.04384909687584157,0.07174345901359704,0.25304025572959404
4.0,0.0,821,0.0,0.0,0.0,5000.0,1701.0,0.5117408447041437,5.567248001474411,9.45,27.77777777777778,9.45,0.5117408447041437,0.0,0.0,0.4882591552958563,197.0,69.0,395.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,357.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4718513784909997,0.17483244709190376,0.9324404977009346,0.2261945196803265,0.915166714389427,0.3664632393322923,0.10535547931446533,0.13829559828715016,0.18842968937297006
4.0,0.0,822,0.0,0.0,0.0,5000.0,1701.0,0.5279742483057069,5.642317127436782,9.502793296089385,27.932960893854748,9.502793296089385,0.5279742483057069,0.0,0.0,0.47202575169429306,197.0,69.0,395.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,357.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4934922555266733,0.14674455929685518,0.9074021072801721,0.46771383310305836,0.7038308274190691,0.8470932025027383,0.4622939569197051,0.6380175527901234,0.040309774636018134
4.0,0.0,823,0.0,0.0,0.0,5000.0,1701.0,0.5214093546406728,5.632141715949186,9.556179775280901,28.089887640449437,9.5561797752809,0.5214093546406728,0.0,0.0,0.47859064535932727,197.0,69.0,395.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,357.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47013880114608736,0.17235007515283496,0.9252419578554204,0.2882600341368996,0.9389542546233222,0.012466413939654494,0.7528419894447652,0.34852923828451815,0.6586086990766006
4.0,0.0,824,0.0,0.0,0.0,5000.0,1701.0,0.5275490305888334,5.645253894255377,9.610169491525424,28.24858757062147,9.610169491525424,0.5275490305888334,0.0,0.0,0.4724509694111666,197.0,69.0,395.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,357.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4492700434210332,0.16403566615753742,0.9388291682304271,0.04873160948977474,0.32010396029840626,0.3355451082271898,0.14601257738429002,0.06272637796246812,0.06820355849921167
1.0,19.0,825,1.0,1.0,1.0,5000.0,1701.0,0.5326989123476986,5.7066376681771045,9.664772727272727,28.40909090909091,9.664772727272727,0.5326989123476986,0.0,0.0,0.4673010876523014,197.0,69.0,395.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,357.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4699647771927844,0.14921240742729688,0.9325229868230374,0.96320786146037,0.22294842768613987,0.15016347401069347,0.0845087319174237,0.44921357237963655,0.49640083751940794
1.0,8.0,826,0.0,0.0,1.0,4980.0,1667.0,0.5401934415530022,5.596330430954884,9.525714285714285,28.457142857142856,9.525714285714285,0.5401934415530022,0.0,0.0,0.4598065584469978,198.0,70.0,396.0,1.0,1.0,1.0,1.0,1.0,1.0,229.0,357.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43416504170892845,0.15260935122347094,0.9150074728059099,0.6869402520518496,0.35147621187044886,0.011780771772418793,0.7464589053657027,0.34227162139770884,0.1205843680994956
1.0,8.0,827,0.0,0.0,1.0,4973.0,1654.0,0.5191602307707761,5.607808153699828,9.505747126436782,28.580459770114942,9.505747126436782,0.5191602307707761,0.0,0.0,0.4808397692292239,198.0,70.0,397.0,1.0,1.0,1.0,1.0,1.0,1.0,230.0,358.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47197114832194603,0.16036349511891362,0.9336730759275855,0.1518977961818496,0.5666027174292555,0.7410605443108291,0.4326239556028456,0.15434922684617955,0.33082354345221404
4.0,0.0,828,0.0,0.0,0.0,4966.0,1641.0,0.523179071653663,5.595919272373153,9.485549132947977,28.705202312138727,9.485549132947977,0.523179071653663,0.0,0.0,0.47682092834633705,198.0,70.0,398.0,1.0,1.0,1.0,1.0,1.0,1.0,231.0,359.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.464826702594487,0.14690517121838415,0.9372534656868834,0.7140803446380815,0.9267303693525806,0.6202758330679339,0.8119147749975729,0.019060278315859616,0.048557070923327623
1.0,8.0,829,0.0,0.0,1.0,4966.0,1641.0,0.5173759128167648,5.632912520929897,9.540697674418604,28.872093023255815,9.540697674418604,0.5173759128167648,0.0,0.0,0.48262408718323524,198.0,70.0,398.0,1.0,1.0,1.0,1.0,1.0,1.0,231.0,359.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.481265746024293,0.1703756289282337,0.9280502479199122,0.45769530987295853,0.36202214627431023,0.7778802198198628,0.3101597834895518,0.5322631096838987,0.3438004699204618
4.0,0.0,830,0.0,0.0,0.0,4959.0,1628.0,0.5051070649657704,5.649659899391712,9.520467836257312,29.0,9.52046783625731,0.5051070649657704,0.0,0.0,0.49489293503422965,198.0,70.0,399.0,1.0,1.0,1.0,1.0,1.0,1.0,232.0,360.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5183878570439271,0.1746344257181346,0.9297932065772473,0.5062769834376746,0.23990318218079146,0.3841972278293207,0.5343842689245799,0.4913276820782614,0.14826494704953558
