Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,c_1,c_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-3_n-1,alpha_k-3_n-2,beta_k-1_n-1,beta_k-1_n-2,beta_k-2_n-1,beta_k-2_n-2,beta_k-3_n-1,beta_k-3_n-2,theta_k-1_n-1,theta_k-1_n-2,theta_k-2_n-1,theta_k-2_n-2,theta_k-3_n-1,theta_k-3_n-2
4.0,0.0,266,0.0,0.0,7638.0,8230.0,0.7568585920560563,10.391836734693877,8.551833739470379,10.391836734693877,11.197278911564625,0.0,0.7568585920560563,0.0,0.24314140794394368,3.0,1.0,123.0,20.0,29.0,39.0,1.0,3.0,11.0,114.0,15.0,5.0,0.4286882958001788,0.5654645387707631,0.8974060442751137,0.10604888194722725,0.7715554251437913,0.9203139255046064
2.0,6.0,267,1.0,0.0,7638.0,8230.0,0.7004517377243099,10.40599455040872,8.483058830509489,10.40599455040872,11.212534059945504,0.0,0.7004517377243099,0.0,0.2995482622756901,3.0,1.0,123.0,20.0,29.0,39.0,1.0,3.0,11.0,114.0,15.0,5.0,0.9073669946019205,0.5191275900969727,0.9506232621068333,0.14067214444881448,0.7038815106412035,0.8609857781375069
4.0,0.0,268,0.0,0.0,7624.0,8218.0,0.7087992947956046,10.401091405184175,8.482565733640648,10.401091405184175,11.211459754433834,0.0,0.7087992947956046,0.0,0.29120070520439545,3.0,1.0,124.0,20.0,29.0,39.0,1.0,3.0,11.0,115.0,15.0,5.0,0.42835596228295214,0.3929370892656298,0.9398621736285836,0.1378336538287504,0.7302346712604532,0.9460595055948471
2.0,6.0,269,1.0,0.0,7624.0,8218.0,0.7150616065542531,10.415300546448087,8.48316268798177,10.415300546448087,11.226775956284152,0.0,0.7150616065542531,0.0,0.2849383934457469,3.0,1.0,124.0,20.0,29.0,39.0,1.0,3.0,11.0,115.0,15.0,5.0,0.7477434885620506,0.45429637365442194,0.9301767183994153,0.14028407614893487,0.736403119996727,0.9235513566072784
2.0,6.0,270,1.0,0.0,7610.0,8206.0,0.7283758558172454,10.410396716826265,8.570517599831856,10.410396716826265,11.225718194254446,0.0,0.7283758558172454,0.0,0.2716241441827546,3.0,1.0,125.0,20.0,29.0,39.0,1.0,3.0,11.0,116.0,15.0,5.0,0.7602390737311454,0.49723036592013664,0.9349947220685338,0.10933548282700205,0.7743910781935338,0.9314388938425335
4.0,0.0,271,0.0,0.0,7596.0,8194.0,0.7112415136320682,10.405479452054795,8.411932786988535,10.405479452054795,11.224657534246575,0.0,0.7112415136320682,0.0,0.2887584863679318,3.0,1.0,126.0,20.0,29.0,39.0,1.0,3.0,11.0,117.0,15.0,5.0,0.97761484669076,0.13818053605250888,0.9185179812745726,0.16097917357638877,0.6543966965951852,0.9163398403488209
2.0,6.0,272,1.0,0.0,7596.0,8194.0,0.6888949311775368,10.419753086419753,8.335802694888793,10.419753086419753,11.2400548696845,0.0,0.6888949311775368,0.0,0.31110506882246325,3.0,1.0,126.0,20.0,29.0,39.0,1.0,3.0,11.0,117.0,15.0,5.0,0.7518539330136353,0.013624654989635556,0.9270355159075876,0.1951652855323656,0.6508394755990505,0.8832613727565681
2.0,6.0,273,1.0,0.0,7582.0,8182.0,0.723896076352957,10.414835164835164,8.561656221817069,10.414835164835164,11.239010989010989,0.0,0.723896076352957,0.0,0.27610392364704295,3.0,1.0,127.0,20.0,29.0,39.0,1.0,3.0,11.0,118.0,15.0,5.0,0.9840743708468368,0.26303679613389597,0.9381145771181659,0.1139629559400188,0.6163002302313603,0.9015395441427844
2.0,6.0,274,1.0,0.0,7568.0,8170.0,0.7028261435858462,10.40990371389271,8.447056885101304,10.40990371389271,11.23796423658872,0.0,0.7028261435858462,0.0,0.29717385641415384,3.0,1.0,128.0,20.0,29.0,39.0,1.0,3.0,11.0,119.0,15.0,5.0,0.9968690852363268,0.1026785589317196,0.937874928006908,0.15284026190534583,0.7117581271656147,0.8695239735998853
2.0,6.0,275,1.0,0.0,7554.0,8158.0,0.7435508026917756,10.40495867768595,8.405888804465963,10.40495867768595,11.236914600550964,0.0,0.7435508026917756,0.0,0.25644919730822435,3.0,1.0,129.0,20.0,29.0,39.0,1.0,3.0,11.0,120.0,15.0,5.0,0.7174911574358954,0.41670332349911243,0.8772202187017738,0.15568411178704236,0.7241349368711472,0.9319111878200337
2.0,6.0,276,1.0,0.0,7540.0,8146.0,0.7080569920952071,10.4,8.302287443272112,10.4,11.235862068965517,0.0,0.7080569920952071,0.0,0.2919430079047929,3.0,1.0,130.0,20.0,29.0,39.0,1.0,3.0,11.0,121.0,15.0,5.0,0.45228264387231637,0.2856338937612954,0.8957990833119508,0.19517236537963847,0.6417065369836235,0.8493048877431404
2.0,6.0,277,1.0,0.0,7526.0,8134.0,0.7063468550877419,10.395027624309392,8.401278013535848,10.395027624309392,11.234806629834255,0.0,0.7063468550877419,0.0,0.29365314491225813,3.0,1.0,131.0,20.0,29.0,39.0,1.0,3.0,11.0,122.0,15.0,5.0,0.6881296207736757,0.04000946995538444,0.9233999428246281,0.16263688644468471,0.7277556775405217,0.8982299454018049
2.0,6.0,278,1.0,0.0,7512.0,8122.0,0.7455698984287018,10.390041493775934,8.566267667106596,10.390041493775934,11.233748271092669,0.0,0.7455698984287018,0.0,0.2544301015712982,3.0,1.0,132.0,20.0,29.0,39.0,1.0,3.0,11.0,123.0,15.0,5.0,0.9062032425893345,0.014125049962315263,0.9146226426686369,0.10281700974618717,0.5396413726584026,0.8438006189608921
4.0,0.0,279,0.0,0.0,7498.0,8110.0,0.7045503552290663,10.385041551246537,8.501576734018524,10.385041551246537,11.232686980609419,0.0,0.7045503552290663,0.0,0.2954496447709337,3.0,1.0,133.0,20.0,29.0,39.0,1.0,3.0,11.0,124.0,15.0,5.0,0.976978692453858,0.29608649658645175,0.9521546662711793,0.12816282907678525,0.7126291398847275,0.889185866654055
4.0,0.0,280,0.0,0.0,7498.0,8110.0,0.7036701230027562,10.399445214979197,8.407954806742573,10.399445214979195,11.248266296809986,0.0,0.7036701230027562,0.0,0.2963298769972438,3.0,1.0,133.0,20.0,29.0,39.0,1.0,3.0,11.0,124.0,15.0,5.0,0.9792423080636992,0.04981350927678433,0.928089681918848,0.16232806267354946,0.6688730400368469,0.9191255865730653
2.0,6.0,281,1.0,0.0,7498.0,8110.0,0.7268762822924414,10.41388888888889,8.616327838957284,10.41388888888889,11.26388888888889,0.0,0.7268762822924414,0.0,0.2731237177075586,3.0,1.0,133.0,20.0,29.0,39.0,1.0,3.0,11.0,124.0,15.0,5.0,0.634823915003563,0.12731776099799405,0.9477177807894412,0.09625982344667211,0.7843925261790727,0.8522896707010572
2.0,6.0,282,1.0,0.0,7484.0,8098.0,0.6955923242457968,10.408901251738525,8.396449338843858,10.408901251738525,11.262865090403338,0.0,0.6955923242457968,0.0,0.30440767575420324,3.0,1.0,134.0,20.0,29.0,39.0,1.0,3.0,11.0,125.0,15.0,5.0,0.7829662407290747,0.011621896439280601,0.934836515105526,0.17057925056950282,0.6514673268710783,0.9251981018316945
2.0,6.0,283,1.0,0.0,7470.0,8086.0,0.7349034670769762,10.403899721448468,8.569459467344227,10.403899721448468,11.26183844011142,0.0,0.7349034670769762,0.0,0.2650965329230238,3.0,1.0,135.0,20.0,29.0,39.0,1.0,3.0,11.0,126.0,15.0,5.0,0.9118274614025396,0.5738926133699859,0.9271473458115602,0.1069783713962185,0.7272421045950832,0.9026551817143187
4.0,0.0,284,0.0,0.0,7456.0,8074.0,0.6887307668948426,10.398884239888424,8.31221722344708,10.398884239888424,11.260808926080893,0.0,0.6887307668948426,0.0,0.3112692331051574,3.0,1.0,136.0,20.0,29.0,39.0,1.0,3.0,11.0,127.0,15.0,5.0,0.9627875871722074,0.19252463256076757,0.9236243694557091,0.1970799077064463,0.6594876293294928,0.9150111891039086
2.0,6.0,285,1.0,0.0,7456.0,8074.0,0.7206825627222412,10.41340782122905,8.536757146950709,10.41340782122905,11.276536312849162,0.0,0.7206825627222412,0.0,0.2793174372777588,3.0,1.0,136.0,20.0,29.0,39.0,1.0,3.0,11.0,127.0,15.0,5.0,0.9642796088821839,0.23955437549039488,0.9363276246797282,0.12188923791075655,0.7206591299092604,0.8897072414013795
2.0,6.0,286,1.0,0.0,7442.0,8062.0,0.7288839585770301,10.408391608391609,8.57155734952247,10.408391608391609,11.275524475524476,0.0,0.7288839585770301,0.0,0.27111604142296986,3.0,1.0,137.0,20.0,29.0,39.0,1.0,3.0,11.0,128.0,15.0,5.0,0.7226850175256911,0.12578888905471414,0.9348178772021724,0.10840471552959055,0.6969473177899458,0.8433996156569552
2.0,6.0,287,1.0,0.0,7428.0,8050.0,0.7174156200551386,10.403361344537815,8.526585823486714,10.403361344537815,11.27450980392157,0.0,0.7174156200551386,0.0,0.2825843799448614,3.0,1.0,138.0,20.0,29.0,39.0,1.0,3.0,11.0,129.0,15.0,5.0,0.9926030502514449,0.2898341319897185,0.9392053690388773,0.12293532086606186,0.7174777535611411,0.8800662616736098
4.0,0.0,288,0.0,0.0,7414.0,8038.0,0.7054438548280776,10.398316970546984,8.449497385518494,10.398316970546984,11.273492286115006,0.0,0.7054438548280776,0.0,0.2945561451719224,3.0,1.0,139.0,20.0,29.0,39.0,1.0,3.0,11.0,130.0,15.0,5.0,0.987438995373376,0.08548450125998724,0.9363330917006458,0.14831294498900707,0.7196215791381302,0.9362475022941379
2.0,9.0,289,1.0,1.0,7414.0,8038.0,0.7165701829226877,10.412921348314606,8.58359534349751,10.412921348314606,11.289325842696629,0.0,0.7165701829226877,0.0,0.2834298170773123,3.0,1.0,139.0,20.0,29.0,39.0,1.0,3.0,11.0,130.0,15.0,5.0,0.7632408919519885,0.1794686333080296,0.953352850400855,0.10769765080215925,0.7935636029568452,0.7654785397959745
3.0,7.0,290,0.0,1.0,7389.0,8021.0,0.6198383917238484,10.39240506329114,6.545472607999199,10.39240506329114,11.281293952180029,0.0,0.0,0.6198383917238484,0.38016160827615164,3.0,1.0,140.0,21.0,29.0,39.0,1.0,3.0,11.0,130.0,15.0,5.0,0.8893544435684824,0.23372164352047414,0.9186025034269203,0.12213531054462647,0.5214203395877683,0.8605844707861319
2.0,6.0,291,1.0,0.0,7378.0,8016.0,0.7736049565329315,10.391549295774649,8.510351060689931,10.391549295774649,11.290140845070422,0.0,0.7736049565329315,0.0,0.2263950434670685,3.0,1.0,140.0,21.0,29.0,40.0,1.0,3.0,11.0,130.0,16.0,5.0,0.5618665543595751,0.3799259904884908,0.8684960197716244,0.11578962865071761,0.7680296047079836,0.8529528356458622
4.0,0.0,292,0.0,0.0,7364.0,8004.0,0.5863896589470519,10.386459802538788,6.598767140981075,10.386459802538788,11.289139633286318,0.0,0.0,0.5863896589470519,0.41361034105294814,3.0,1.0,141.0,21.0,29.0,40.0,1.0,3.0,11.0,131.0,16.0,5.0,0.9887046412253275,0.4318972756393118,0.8785099514883447,0.1274705429571569,0.5681056577135626,0.8871888195236375
3.0,7.0,293,0.0,1.0,7364.0,8004.0,0.6136516810476007,10.401129943502827,6.594705510607076,10.401129943502825,11.305084745762711,0.0,0.0,0.6136516810476007,0.3863483189523994,3.0,1.0,141.0,21.0,29.0,40.0,1.0,3.0,11.0,131.0,16.0,5.0,0.7867563238239281,0.2465534221731236,0.9686699242591543,0.10879927404457172,0.5397648297521871,0.8538962573558813
2.0,6.0,294,1.0,0.0,7353.0,7999.0,0.6930302391038138,10.4002828854314,8.407678301293103,10.4002828854314,11.314002828854314,0.0,0.6930302391038138,0.0,0.3069697608961862,3.0,1.0,141.0,21.0,29.0,41.0,1.0,3.0,11.0,131.0,17.0,5.0,0.718438744558776,0.22084208869801888,0.9421700992305962,0.16514427199545406,0.5844673938798075,0.8738783487908618
2.0,6.0,295,1.0,0.0,7339.0,7987.0,0.6995701565965012,10.395184135977336,8.478989377869858,10.395184135977336,11.313031161473088,0.0,0.6995701565965012,0.0,0.30042984340349876,3.0,1.0,142.0,21.0,29.0,41.0,1.0,3.0,11.0,132.0,17.0,5.0,0.922923183220985,0.2618742367177686,0.9520353570508192,0.13917205800454566,0.6894368837129151,0.8605703132941894
4.0,0.0,296,0.0,0.0,7325.0,7975.0,0.7155708301062972,10.390070921985814,8.627009348963881,10.390070921985815,11.312056737588652,0.0,0.7155708301062972,0.0,0.2844291698937028,3.0,1.0,143.0,21.0,29.0,41.0,1.0,3.0,11.0,133.0,17.0,5.0,0.8300456805635854,0.014055625956686526,0.9680236510707876,0.08796767140608654,0.6901881073710013,0.9174199854402848
4.0,0.0,297,0.0,0.0,7325.0,7975.0,0.5674679248037962,10.404829545454545,6.60711262694276,10.404829545454545,11.328125,0.0,0.0,0.5674679248037962,0.43253207519620385,3.0,1.0,143.0,21.0,29.0,41.0,1.0,3.0,11.0,133.0,17.0,5.0,0.2613609311727111,0.23330273209302763,0.8952438518686965,0.12884334444439297,0.5870472817341388,0.9197159804640745
2.0,9.0,298,1.0,1.0,7325.0,7975.0,0.7080446644961796,10.419630156472262,8.408162218012095,10.419630156472262,11.344238975817923,0.0,0.7080446644961796,0.0,0.29195533550382036,3.0,1.0,143.0,21.0,29.0,41.0,1.0,3.0,11.0,133.0,17.0,5.0,0.5922801680258132,0.05102025258645135,0.9201085668914326,0.16677667641087582,0.6681104148140734,0.9271392095021036
4.0,0.0,299,0.0,0.0,7300.0,7958.0,0.7228548355229155,10.398860398860398,8.452708510879695,10.398860398860398,11.336182336182336,0.0,0.7228548355229155,0.0,0.2771451644770845,3.0,1.0,144.0,22.0,29.0,41.0,1.0,3.0,11.0,133.0,17.0,5.0,0.5521467092352124,0.40824035441488205,0.9145077048009103,0.14388302792327337,0.720043331370547,0.9572897288963875
4.0,0.0,300,0.0,0.0,7300.0,7958.0,0.7092943762045448,10.413694721825962,8.386718704851427,10.413694721825962,11.352353780313837,0.0,0.7092943762045448,0.0,0.29070562379545517,3.0,1.0,144.0,22.0,29.0,41.0,1.0,3.0,11.0,133.0,17.0,5.0,0.9414806213674619,0.05231962728315942,0.913798491998378,0.17168982272379263,0.666113820069374,0.9314374881460195
2.0,6.0,301,1.0,0.0,7300.0,7958.0,0.7545545768235513,10.428571428571429,8.43533308221749,10.428571428571429,11.368571428571428,0.0,0.7545545768235513,0.0,0.24544542317644868,3.0,1.0,144.0,22.0,29.0,41.0,1.0,3.0,11.0,133.0,17.0,5.0,0.9438631079484432,0.16231757437806177,0.8688271843391949,0.15065914613307077,0.7301234566628301,0.9704652561610656
3.0,9.0,302,1.0,1.0,7286.0,7946.0,0.5823580998729504,10.423462088698141,6.577909124617454,10.423462088698141,11.36766809728183,0.0,0.0,0.5823580998729504,0.4176419001270496,3.0,1.0,145.0,22.0,29.0,41.0,1.0,3.0,11.0,134.0,17.0,5.0,0.924441936302258,0.47563672476212143,0.9371406388980601,0.1420867812396212,0.5605599231845231,0.9137160741577733
2.0,6.0,303,1.0,0.0,7261.0,7929.0,0.7439653416631986,10.402578796561604,8.517153454428582,10.402578796561604,11.359598853868194,0.0,0.7439653416631986,0.0,0.2560346583368014,3.0,1.0,145.0,22.0,30.0,42.0,1.0,3.0,11.0,134.0,17.0,5.0,0.7908957061334506,0.6405755040821132,0.9035235761927659,0.12120745857987097,0.7073981547342715,0.8518326344686274
2.0,6.0,304,1.0,0.0,7247.0,7917.0,0.7324819018975383,10.3974175035868,8.655318834631384,10.3974175035868,11.35868005738881,0.0,0.7324819018975383,0.0,0.26751809810246174,3.0,1.0,146.0,22.0,30.0,42.0,1.0,3.0,11.0,135.0,17.0,5.0,0.6692966722567258,0.2652576448409579,0.9517227254053945,0.07915083500952085,0.6752700344775615,0.8755011000174253
3.0,9.0,305,1.0,1.0,7233.0,7905.0,0.5793781891471533,10.392241379310345,6.57530755668209,10.392241379310345,11.357758620689655,0.0,0.0,0.5793781891471533,0.42062181085284667,3.0,1.0,147.0,22.0,30.0,42.0,1.0,3.0,11.0,136.0,17.0,5.0,0.9195646866275498,0.04626394734987466,0.9054548755508818,0.16383573733356177,0.5669920762011061,0.9089998545219996
2.0,6.0,306,1.0,0.0,7208.0,7888.0,0.7205858924900497,10.371223021582734,8.44914523674362,10.371223021582734,11.349640287769784,0.0,0.7205858924900497,0.0,0.2794141075099503,3.0,1.0,147.0,22.0,31.0,43.0,1.0,3.0,11.0,136.0,17.0,5.0,0.8323164245559174,0.03791127343412101,0.9196029930565345,0.13802932310183177,0.7888582528326978,0.9498618215195973
4.0,0.0,307,0.0,0.0,7194.0,7876.0,0.5714872835277383,10.36599423631124,6.607053946234038,10.36599423631124,11.348703170028818,0.0,0.0,0.5714872835277383,0.42851271647226175,3.0,1.0,148.0,22.0,31.0,43.0,1.0,3.0,11.0,137.0,17.0,5.0,0.7645767049485164,0.1785328116132407,0.9155155302333403,0.17985437462982548,0.5883804961115978,0.9001181175948111
2.0,6.0,308,1.0,0.0,7194.0,7876.0,0.69187471884058,10.38095238095238,8.397673917049925,10.380952380952381,11.365079365079366,0.0,0.69187471884058,0.0,0.30812528115941995,3.0,1.0,148.0,22.0,31.0,43.0,1.0,3.0,11.0,137.0,17.0,5.0,0.6855365483574662,0.20870686710699263,0.9434313635474759,0.16327759603615039,0.7500107279162866,0.9434962046428204
4.0,0.0,309,0.0,0.0,7180.0,7864.0,0.7156225183273257,10.375722543352602,8.400676341653384,10.375722543352602,11.364161849710984,0.0,0.7156225183273257,0.0,0.2843774816726743,3.0,1.0,149.0,22.0,31.0,43.0,1.0,3.0,11.0,138.0,17.0,5.0,0.24342296246923842,0.520106724455314,0.9134575030709842,0.15549740893064223,0.6373596545144271,0.8877439970200792
4.0,0.0,310,0.0,0.0,7180.0,7864.0,0.5723627179264126,10.390738060781477,6.587106468823702,10.390738060781477,11.380607814761216,0.0,0.0,0.5723627179264126,0.4276372820735874,3.0,1.0,149.0,22.0,31.0,43.0,1.0,3.0,11.0,138.0,17.0,5.0,0.6641060533480885,0.05337420030203063,0.9367358243728342,0.10248166042109036,0.5778109278562341,0.9149782784335156
2.0,6.0,311,1.0,0.0,7180.0,7864.0,0.7454502750078382,10.405797101449275,8.580978187540623,10.405797101449275,11.397101449275363,0.0,0.7454502750078382,0.0,0.2545497249921618,3.0,1.0,149.0,22.0,31.0,43.0,1.0,3.0,11.0,138.0,17.0,5.0,0.973987025978526,0.42241522840822204,0.9165660691594288,0.10246828273652796,0.6896731669279328,0.9099601091269652
4.0,0.0,312,0.0,0.0,7166.0,7852.0,0.709794446132283,10.400580551523948,8.525715917555488,10.400580551523948,11.39622641509434,0.0,0.709794446132283,0.0,0.29020555386771696,3.0,1.0,150.0,22.0,31.0,43.0,1.0,3.0,11.0,139.0,17.0,5.0,0.7890144177561575,0.1712112544805495,0.9493882703818498,0.12377376618457399,0.6279795140063518,0.9043913225072204
3.0,9.0,313,1.0,1.0,7166.0,7852.0,0.6063979265962689,10.415697674418604,6.528554728935597,10.415697674418604,11.412790697674419,0.0,0.0,0.6063979265962689,0.3936020734037311,3.0,1.0,150.0,22.0,31.0,43.0,1.0,3.0,11.0,139.0,17.0,5.0,0.8054031835786796,0.29850603322243996,0.9376815965495217,0.16542887366321074,0.5249298112197621,0.8933930742649902
4.0,0.0,314,0.0,0.0,7141.0,7835.0,0.5723689615265696,10.394468704512372,6.481370747727717,10.394468704512372,11.404657933042213,0.0,0.0,0.5723689615265696,0.4276310384734304,3.0,1.0,150.0,22.0,32.0,44.0,1.0,3.0,11.0,139.0,17.0,5.0,0.7993539255137566,0.4102156560208165,0.942788499872106,0.1468671816524978,0.5445036895405784,0.9579438425379182
2.0,6.0,315,1.0,0.0,7141.0,7835.0,0.7056462776980416,10.409620991253645,8.442574932209439,10.409620991253645,11.421282798833818,0.0,0.7056462776980416,0.0,0.29435372230195844,3.0,1.0,150.0,22.0,32.0,44.0,1.0,3.0,11.0,139.0,17.0,5.0,0.7766519601179347,0.4293774396687153,0.9330321077963948,0.15358610773255307,0.6970395251599389,0.8579713350866963
2.0,6.0,316,1.0,0.0,7127.0,7823.0,0.7514684572754103,10.404379562043793,8.553536959964275,10.404379562043795,11.42043795620438,0.0,0.7514684572754103,0.0,0.24853154272458966,3.0,1.0,151.0,22.0,32.0,44.0,1.0,3.0,11.0,140.0,17.0,5.0,0.4855668682641008,0.12052323463078887,0.9028990299595426,0.10952828759477908,0.72114501162136,0.9216112471880248
4.0,0.0,317,0.0,0.0,7113.0,7811.0,0.5547467480855246,10.399122807017545,6.59772511515114,10.399122807017545,11.419590643274853,0.0,0.0,0.5547467480855246,0.4452532519144754,3.0,1.0,152.0,22.0,32.0,44.0,1.0,3.0,11.0,141.0,17.0,5.0,0.758597824926596,0.1899614823618017,0.9335300766712202,0.14271297155319904,0.598336445286007,0.9426365298301738
4.0,0.0,318,0.0,0.0,7113.0,7811.0,0.6855853340117067,10.414348462664716,8.39738272337561,10.414348462664714,11.436310395314788,0.0,0.6855853340117067,0.0,0.31441466598829326,3.0,1.0,152.0,22.0,32.0,44.0,1.0,3.0,11.0,141.0,17.0,5.0,0.7948004888219639,0.021266023184724647,0.948082436078934,0.17429945782583048,0.7482845592623835,0.9010997068503857
2.0,6.0,319,1.0,0.0,7113.0,7811.0,0.7363288447096861,10.429618768328446,8.529713763597025,10.429618768328446,11.45307917888563,0.0,0.7363288447096861,0.0,0.26367115529031393,3.0,1.0,152.0,22.0,32.0,44.0,1.0,3.0,11.0,141.0,17.0,5.0,0.9968210745881955,0.3441417205703459,0.9129589720104855,0.1257203124361198,0.6290006088239537,0.8536027199257419
2.0,6.0,320,1.0,0.0,7099.0,7799.0,0.7133884406208492,10.424375917767989,8.523103470920464,10.424375917767989,11.452276064610867,0.0,0.7133884406208492,0.0,0.28661155937915084,3.0,1.0,153.0,22.0,32.0,44.0,1.0,3.0,11.0,142.0,17.0,5.0,0.756836206937061,0.2193890261270588,0.941265660557295,0.13043299916003764,0.6018896909795388,0.9256618451031969
2.0,6.0,321,1.0,0.0,7085.0,7787.0,0.6762149598331259,10.419117647058824,8.426389385535508,10.419117647058824,11.451470588235294,0.0,0.6762149598331259,0.0,0.32378504016687415,3.0,1.0,154.0,22.0,32.0,44.0,1.0,3.0,11.0,143.0,17.0,5.0,0.6979008715431779,0.4498697080934598,0.9682618459271207,0.16839368435662452,0.7987459315463961,0.9065483077421974
4.0,0.0,322,0.0,0.0,7071.0,7775.0,0.7287749830167201,10.413843888070694,8.526774209596027,10.413843888070693,11.450662739322533,0.0,0.7287749830167201,0.0,0.27122501698327994,3.0,1.0,155.0,22.0,32.0,44.0,1.0,3.0,11.0,144.0,17.0,5.0,0.6189034433973133,0.1136644459985138,0.9234519224718429,0.12374472524713022,0.6276791023707758,0.9066277408313643
2.0,6.0,323,1.0,0.0,7071.0,7775.0,0.7212794645531628,10.429203539823009,8.570738648628152,10.429203539823009,11.46755162241888,0.0,0.7212794645531628,0.0,0.27872053544683717,3.0,1.0,155.0,22.0,32.0,44.0,1.0,3.0,11.0,144.0,17.0,5.0,0.9182404893356542,0.25585657577130283,0.9421453865363504,0.11538861977718846,0.58633778239547,0.8963026485134067
3.0,7.0,324,0.0,1.0,7057.0,7763.0,0.5500756514133817,10.423929098966026,6.591632420293545,10.423929098966026,11.466765140324963,0.0,0.0,0.5500756514133817,0.44992434858661834,3.0,1.0,156.0,22.0,32.0,44.0,1.0,3.0,11.0,145.0,17.0,5.0,0.9443245774563624,0.22793792102945948,0.9408426485918379,0.15162461031032765,0.5978154587145594,0.9618704914377807
2.0,6.0,325,1.0,0.0,7046.0,7758.0,0.7304200941981907,10.423076923076923,8.39113592710281,10.423076923076923,11.476331360946746,0.0,0.7304200941981907,0.0,0.26957990580180935,3.0,1.0,156.0,22.0,32.0,45.0,1.0,3.0,11.0,145.0,18.0,5.0,0.7772651414077304,0.23314475755204206,0.8874060394779413,0.16784464080371572,0.6272532441051367,0.8918054369404436
2.0,6.0,326,1.0,0.0,7032.0,7746.0,0.7477249822452491,10.417777777777777,8.627115680961312,10.417777777777777,11.475555555555555,0.0,0.7477249822452491,0.0,0.2522750177547509,3.0,1.0,157.0,22.0,32.0,45.0,1.0,3.0,11.0,146.0,18.0,5.0,0.7426826044000173,0.17121679682842192,0.9234330073954561,0.09132462880208907,0.6551042978905864,0.8661135659248361
2.0,9.0,327,1.0,1.0,7018.0,7734.0,0.7207885897862959,10.41246290801187,8.526629227909664,10.41246290801187,11.474777448071217,0.0,0.7207885897862959,0.0,0.2792114102137041,3.0,1.0,158.0,22.0,32.0,45.0,1.0,3.0,11.0,147.0,18.0,5.0,0.44394513218066234,0.40887528869157636,0.9338026648258357,0.12479042073099793,0.6261998190964393,0.8977925823007498
